Date,Open,High,Low,Close,Adj Close,Volume,ticker
2018-01-02,4.568999767303467,4.671000003814697,4.545000076293945,4.640999794006348,4.640999794006348,6902000,TTD
2018-01-03,4.640999794006348,4.866000175476074,4.590000152587891,4.790999889373779,4.790999889373779,8218000,TTD
2018-01-04,4.8429999351501465,4.859000205993652,4.715199947357178,4.764999866485596,4.764999866485596,5647000,TTD
2018-01-05,4.809999942779541,4.888999938964844,4.75,4.835000038146973,4.835000038146973,5841000,TTD
2018-01-08,4.849999904632568,4.877999782562256,4.718999862670898,4.7870001792907715,4.7870001792907715,5727000,TTD
2018-01-09,4.801000118255615,4.875,4.729000091552734,4.742000102996826,4.742000102996826,4435000,TTD
2018-01-10,4.767000198364258,4.845900058746338,4.672999858856201,4.789999961853027,4.789999961853027,5736000,TTD
2018-01-11,4.818999767303467,4.98199987411499,4.738999843597412,4.895999908447266,4.895999908447266,8776000,TTD
2018-01-12,4.89900016784668,4.999000072479248,4.811999797821045,4.913000106811523,4.913000106811523,8488000,TTD
2018-01-16,4.965000152587891,5.0,4.817999839782715,4.833000183105469,4.833000183105469,9061000,TTD
2018-01-17,4.876999855041504,4.966000080108643,4.84499979019165,4.947999954223633,4.947999954223633,5172000,TTD
2018-01-18,4.949999809265137,5.025000095367432,4.824999809265137,4.835999965667725,4.835999965667725,8649000,TTD
2018-01-19,4.918000221252441,4.9868998527526855,4.690000057220459,4.736000061035156,4.736000061035156,14905000,TTD
2018-01-22,4.756999969482422,4.888999938964844,4.691999912261963,4.864999771118164,4.864999771118164,7145000,TTD
2018-01-23,4.876999855041504,4.979000091552734,4.8018999099731445,4.940000057220459,4.940000057220459,5765000,TTD
2018-01-24,4.974999904632568,5.046999931335449,4.816999912261963,4.880000114440918,4.880000114440918,8770000,TTD
2018-01-25,4.915999889373779,4.979000091552734,4.870999813079834,4.947999954223633,4.947999954223633,4753000,TTD
2018-01-26,4.982999801635742,5.194900035858154,4.954999923706055,5.124000072479248,5.124000072479248,8967000,TTD
2018-01-29,5.144000053405762,5.14900016784668,4.949999809265137,5.054999828338623,5.054999828338623,6139000,TTD
2018-01-30,4.959000110626221,5.0,4.8470001220703125,4.86899995803833,4.86899995803833,7174000,TTD
2018-01-31,4.910999774932861,4.936500072479248,4.76200008392334,4.8480000495910645,4.8480000495910645,7744000,TTD
2018-02-01,4.785999774932861,4.81850004196167,4.3429999351501465,4.583000183105469,4.583000183105469,23680000,TTD
2018-02-02,4.5970001220703125,4.736499786376953,4.521999835968018,4.676000118255615,4.676000118255615,16993000,TTD
2018-02-05,4.584000110626221,4.696000099182129,4.5,4.510000228881836,4.510000228881836,8309000,TTD
2018-02-06,4.4039998054504395,4.5929999351501465,4.355000019073486,4.546999931335449,4.546999931335449,11596000,TTD
2018-02-07,4.519999980926514,4.561200141906738,4.416999816894531,4.420000076293945,4.420000076293945,11578000,TTD
2018-02-08,4.451000213623047,4.499000072479248,4.302999973297119,4.334000110626221,4.334000110626221,5844000,TTD
2018-02-09,4.363999843597412,4.416999816894531,4.070000171661377,4.28000020980835,4.28000020980835,9703000,TTD
2018-02-12,4.385000228881836,4.433000087738037,4.209000110626221,4.388000011444092,4.388000011444092,7762000,TTD
2018-02-13,4.375999927520752,4.535999774932861,4.361999988555908,4.521999835968018,4.521999835968018,7144000,TTD
2018-02-14,4.498000144958496,4.790500164031982,4.435999870300293,4.7210001945495605,4.7210001945495605,11445000,TTD
2018-02-15,4.738999843597412,4.843999862670898,4.691999912261963,4.830999851226807,4.830999851226807,5516000,TTD
2018-02-16,4.817999839782715,4.910999774932861,4.770999908447266,4.841000080108643,4.841000080108643,4919000,TTD
2018-02-20,4.800000190734863,5.039000034332275,4.800000190734863,5.019999980926514,5.019999980926514,9635000,TTD
2018-02-21,5.026000022888184,5.173999786376953,4.964000225067139,4.980999946594238,4.980999946594238,9964000,TTD
2018-02-22,4.997000217437744,5.093999862670898,4.800000190734863,4.840000152587891,4.840000152587891,18809000,TTD
2018-02-23,5.474999904632568,6.019000053405762,5.469099998474121,5.99399995803833,5.99399995803833,62295000,TTD
2018-02-26,5.989999771118164,6.0929999351501465,5.638000011444092,5.736999988555908,5.736999988555908,21588000,TTD
2018-02-27,5.686999797821045,5.757999897003174,5.554500102996826,5.556000232696533,5.556000232696533,11974000,TTD
2018-02-28,5.577000141143799,5.694399833679199,5.505000114440918,5.625999927520752,5.625999927520752,10046000,TTD
2018-03-01,5.581999778747559,5.645100116729736,5.322999954223633,5.432000160217285,5.432000160217285,12200000,TTD
2018-03-02,5.400000095367432,5.710999965667725,5.315000057220459,5.690999984741211,5.690999984741211,13658000,TTD
2018-03-05,5.691999912261963,5.880000114440918,5.664999961853027,5.823999881744385,5.823999881744385,10525000,TTD
2018-03-06,5.815999984741211,5.894999980926514,5.7129998207092285,5.798999786376953,5.798999786376953,6247000,TTD
2018-03-07,5.701000213623047,5.9120001792907715,5.699999809265137,5.86899995803833,5.86899995803833,5947000,TTD
2018-03-08,5.927000045776367,5.989999771118164,5.761000156402588,5.791999816894531,5.791999816894531,6316000,TTD
2018-03-09,5.848999977111816,5.910999774932861,5.809999942779541,5.886000156402588,5.886000156402588,5581000,TTD
2018-03-12,5.900000095367432,5.991000175476074,5.867000102996826,5.953000068664551,5.953000068664551,4982000,TTD
2018-03-13,5.900000095367432,5.991000175476074,5.769999980926514,5.795000076293945,5.795000076293945,5558000,TTD
2018-03-14,5.801000118255615,5.989999771118164,5.7729997634887695,5.85699987411499,5.85699987411499,8232000,TTD
2018-03-15,5.900000095367432,5.929999828338623,5.781000137329102,5.839000225067139,5.839000225067139,5570000,TTD
2018-03-16,5.828000068664551,5.857999801635742,5.73199987411499,5.790999889373779,5.790999889373779,7691000,TTD
2018-03-19,5.765999794006348,5.826000213623047,5.500999927520752,5.559999942779541,5.559999942779541,9624000,TTD
2018-03-20,5.559999942779541,5.7270002365112305,5.552999973297119,5.699999809265137,5.699999809265137,7379000,TTD
2018-03-21,5.672999858856201,5.744999885559082,5.565000057220459,5.651000022888184,5.651000022888184,4905000,TTD
2018-03-22,5.564000129699707,5.669000148773193,5.447999954223633,5.452000141143799,5.452000141143799,6327000,TTD
2018-03-23,5.465000152587891,5.487500190734863,5.329999923706055,5.334000110626221,5.334000110626221,6566000,TTD
2018-03-26,5.425000190734863,5.5329999923706055,5.408999919891357,5.521999835968018,5.521999835968018,5919000,TTD
2018-03-27,5.558000087738037,5.623000144958496,5.1620001792907715,5.223999977111816,5.223999977111816,10110000,TTD
2018-03-28,5.206999778747559,5.250999927520752,5.035999774932861,5.0960001945495605,5.0960001945495605,11189000,TTD
2018-03-29,5.110000133514404,5.150000095367432,4.730999946594238,4.961999893188477,4.961999893188477,23561000,TTD
2018-04-02,4.895999908447266,4.961999893188477,4.728000164031982,4.801000118255615,4.801000118255615,8606000,TTD
2018-04-03,4.828000068664551,4.870999813079834,4.695000171661377,4.745999813079834,4.745999813079834,7597000,TTD
