Date,Open,High,Low,Close,Adj Close,Volume,ticker
2018-01-02,131.63999938964844,134.6699981689453,130.5500030517578,131.8000030517578,131.8000030517578,55500,MSTR
2018-01-03,131.92999267578125,134.00999450683594,131.6999969482422,132.3800048828125,132.3800048828125,71900,MSTR
2018-01-04,133.25999450683594,135.44000244140625,133.0399932861328,135.05999755859375,135.05999755859375,76500,MSTR
2018-01-05,135.33999633789062,135.88999938964844,134.00999450683594,135.00999450683594,135.00999450683594,51200,MSTR
2018-01-08,134.77000427246094,136.94000244140625,133.9499969482422,136.61000061035156,136.61000061035156,56700,MSTR
2018-01-09,136.69000244140625,136.9600067138672,134.11000061035156,136.25,136.25,55100,MSTR
2018-01-10,134.60000610351562,136.9600067138672,134.2899932861328,136.6199951171875,136.6199951171875,42700,MSTR
2018-01-11,136.97000122070312,139.58999633789062,134.49000549316406,138.36000061035156,138.36000061035156,58000,MSTR
2018-01-12,138.6199951171875,139.8000030517578,137.0500030517578,139.75,139.75,53700,MSTR
2018-01-16,139.9600067138672,142.14999389648438,138.0,138.30999755859375,138.30999755859375,63200,MSTR
2018-01-17,138.60000610351562,139.85000610351562,137.92999267578125,139.60000610351562,139.60000610351562,51800,MSTR
2018-01-18,138.99000549316406,139.99000549316406,137.8800048828125,138.85000610351562,138.85000610351562,71900,MSTR
2018-01-19,138.5800018310547,141.17999267578125,138.02999877929688,140.97999572753906,140.97999572753906,71900,MSTR
2018-01-22,140.64999389648438,140.97999572753906,138.5399932861328,139.22000122070312,139.22000122070312,56900,MSTR
2018-01-23,139.3300018310547,140.33999633789062,138.00999450683594,139.10000610351562,139.10000610351562,35100,MSTR
2018-01-24,139.67999267578125,140.5800018310547,138.00999450683594,138.2899932861328,138.2899932861328,89400,MSTR
2018-01-25,138.47000122070312,140.14999389648438,136.72999572753906,137.3300018310547,137.3300018310547,174800,MSTR
2018-01-26,137.77000427246094,139.67999267578125,132.0,137.7899932861328,137.7899932861328,214300,MSTR
2018-01-29,137.1199951171875,138.99000549316406,134.82000732421875,137.9499969482422,137.9499969482422,99800,MSTR
2018-01-30,137.05999755859375,139.16000366210938,136.35000610351562,138.3800048828125,138.3800048828125,89700,MSTR
2018-01-31,138.52999877929688,139.85000610351562,136.97000122070312,137.72999572753906,137.72999572753906,75000,MSTR
2018-02-01,136.82000732421875,139.58999633789062,136.49000549316406,139.13999938964844,139.13999938964844,103000,MSTR
2018-02-02,138.41000366210938,138.82000732421875,135.30999755859375,135.77000427246094,135.77000427246094,65300,MSTR
2018-02-05,135.0,135.39999389648438,131.00999450683594,131.58999633789062,131.58999633789062,74200,MSTR
2018-02-06,129.47000122070312,134.30999755859375,128.5,133.0,133.0,79800,MSTR
2018-02-07,132.9199981689453,135.57000732421875,130.08999633789062,133.52000427246094,133.52000427246094,66600,MSTR
2018-02-08,133.50999450683594,134.39999389648438,131.4199981689453,131.52999877929688,131.52999877929688,120600,MSTR
2018-02-09,132.52999877929688,132.9499969482422,128.52000427246094,130.6199951171875,130.6199951171875,94200,MSTR
2018-02-12,131.19000244140625,133.13999938964844,129.4199981689453,132.8699951171875,132.8699951171875,171400,MSTR
2018-02-13,132.38999938964844,135.0,131.7100067138672,134.50999450683594,134.50999450683594,59100,MSTR
2018-02-14,133.39999389648438,136.0,132.80999755859375,135.8300018310547,135.8300018310547,147200,MSTR
2018-02-15,136.58999633789062,139.13999938964844,135.44000244140625,137.85000610351562,137.85000610351562,84800,MSTR
2018-02-16,137.6999969482422,138.64999389648438,136.39999389648438,137.5500030517578,137.5500030517578,68600,MSTR
2018-02-20,137.24000549316406,138.86000061035156,136.69000244140625,137.99000549316406,137.99000549316406,52200,MSTR
2018-02-21,138.25999450683594,139.7100067138672,136.35000610351562,136.77000427246094,136.77000427246094,102200,MSTR
2018-02-22,137.3000030517578,138.0,136.0500030517578,137.3699951171875,137.3699951171875,64700,MSTR
2018-02-23,137.63999938964844,138.4499969482422,136.6199951171875,137.97999572753906,137.97999572753906,40400,MSTR
2018-02-26,138.19000244140625,138.5399932861328,136.82000732421875,137.69000244140625,137.69000244140625,61300,MSTR
2018-02-27,137.72000122070312,138.55999755859375,134.55999755859375,135.16000366210938,135.16000366210938,86200,MSTR
2018-02-28,135.7100067138672,136.83999633789062,127.80000305175781,127.9800033569336,127.9800033569336,177900,MSTR
2018-03-01,127.97000122070312,129.66000366210938,122.16000366210938,123.87000274658203,123.87000274658203,223500,MSTR
2018-03-02,122.97000122070312,126.69000244140625,122.5199966430664,125.43000030517578,125.43000030517578,191200,MSTR
2018-03-05,124.83999633789062,134.64999389648438,124.83999633789062,134.13999938964844,134.13999938964844,203400,MSTR
2018-03-06,134.72999572753906,135.5800018310547,132.10000610351562,133.1999969482422,133.1999969482422,115000,MSTR
2018-03-07,131.9600067138672,134.14999389648438,131.39999389648438,133.25,133.25,102000,MSTR
2018-03-08,135.0,135.0,131.5500030517578,134.2100067138672,134.2100067138672,82300,MSTR
2018-03-09,135.33999633789062,136.92999267578125,133.66000366210938,136.27000427246094,136.27000427246094,108000,MSTR
2018-03-12,136.5800018310547,136.5800018310547,133.60000610351562,136.07000732421875,136.07000732421875,80100,MSTR
2018-03-13,136.6999969482422,136.6999969482422,134.13999938964844,135.0399932861328,135.0399932861328,112000,MSTR
2018-03-14,135.2899932861328,135.2899932861328,133.25,133.42999267578125,133.42999267578125,47400,MSTR
2018-03-15,133.60000610351562,136.36000061035156,131.85000610351562,133.3699951171875,133.3699951171875,97000,MSTR
2018-03-16,132.8000030517578,133.07000732421875,131.02999877929688,131.75999450683594,131.75999450683594,123000,MSTR
2018-03-19,131.5399932861328,131.5399932861328,128.22000122070312,130.85000610351562,130.85000610351562,56500,MSTR
2018-03-20,130.94000244140625,131.99000549316406,129.75,130.7100067138672,130.7100067138672,56500,MSTR
2018-03-21,131.58999633789062,132.72999572753906,128.25,130.72999572753906,130.72999572753906,37200,MSTR
2018-03-22,129.72999572753906,132.72000122070312,128.36000061035156,130.86000061035156,130.86000061035156,144000,MSTR
2018-03-23,129.5,130.77000427246094,127.75,129.77000427246094,129.77000427246094,141600,MSTR
2018-03-26,130.8300018310547,131.22000122070312,128.47999572753906,130.6999969482422,130.6999969482422,64400,MSTR
2018-03-27,131.25,133.14999389648438,126.76000213623047,128.4199981689453,128.4199981689453,91700,MSTR
2018-03-28,128.22000122070312,129.11000061035156,125.94999694824219,127.69999694824219,127.69999694824219,89400,MSTR
2018-03-29,128.19000244140625,131.3699951171875,127.33999633789062,128.99000549316406,128.99000549316406,143600,MSTR
2018-04-02,128.7100067138672,132.41000366210938,124.79000091552734,125.54000091552734,125.54000091552734,115200,MSTR
2018-04-03,126.26000213623047,128.97000122070312,125.04000091552734,126.81999969482422,126.81999969482422,59900,MSTR
2018-04-04,124.0,127.23999786376953,123.0,126.80000305175781,126.80000305175781,133000,MSTR
2018-04-05,127.69999694824219,128.63999938964844,126.73999786376953,127.58000183105469,127.58000183105469,111200,MSTR
